d,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
3380240220,哆啦A梦：大雄的宇宙小战争2021,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2873662423.jpg,2022-05-28(中国大陆),https://movie.douban.com/subject/35253900/,6.1,"剧情,科幻,动画",3.0,,,2022-06-05 22:00:56,2022 / 日本 / 剧情 科幻 动画 冒险 / 山口晋 / 水田山葵 大原惠美
3376432558,掠食城市,有谁能拒绝移动的城市呢，但是剧情、对白是真拉胯啊。演的最好的是面瘫的不死者…,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2543972440.jpg,2019-01-18(中国大陆),https://movie.douban.com/subject/4221462/,6.3,"动作,科幻,冒险",3.0,有谁能拒绝移动的城市呢，但是剧情、对白是真拉胯啊。演的最好的是面瘫的不死者…,,2022-06-02 23:14:32,2018 / 美国 新西兰 日本 / 动作 科幻 冒险 / 克里斯蒂安·瑞沃斯 / 海拉·西尔玛 罗伯特·席安
3375876797,中国合伙人,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1959304567.jpg,2013-05-17(中国大陆),https://movie.douban.com/subject/11529526/,7.6,剧情,4.0,,,2022-06-02 11:52:04,2013 / 中国大陆 中国香港 / 剧情 / 陈可辛 / 黄晓明 邓超
3372301273,少年法庭,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2867989683.jpg,2022-02-25(韩国),https://movie.douban.com/subject/35248792/,8.7,"剧情,犯罪",4.5,,,2022-05-29 20:48:34,2022 / 韩国 / 剧情 犯罪 / 洪忠灿 / 金惠秀 金武烈
3366714575,瞬息全宇宙,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2869765076.jpg,2022-03-11(西南偏南电影节),https://movie.douban.com/subject/30314848/,7.6,"喜剧,奇幻,冒险",4.0,,,2022-05-25 00:17:15,2022 / 美国 / 喜剧 奇幻 冒险 / 关家永 丹尼尔·施纳特 / 杨紫琼 许玮伦
3365447781,爱，死亡和机器人 第三季,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2872163998.jpg,2022-05-20(美国),https://movie.douban.com/subject/35436582/,8.5,"喜剧,科幻,动画",4.5,,,2022-05-23 23:26:01,2022 / 美国 / 喜剧 科幻 动画 恐怖 短片 奇幻 / 帕特里克·奥斯本 大卫·芬奇 埃米莉·迪恩 罗伯特·比斯 安迪·里昂 吕寅荣 蒂姆·米勒 卡洛斯·史蒂文斯 杰罗姆·陈 阿尔贝托·米尔戈 / 乔什·布雷纳 加里·安东尼·威廉斯
3346897077,悲伤逆流成河,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2616327870.jpg,2018-09-21(中国大陆),https://movie.douban.com/subject/27102569/,5.8,"剧情,爱情",3.0,,,2022-05-08 21:41:02,2018 / 中国大陆 / 剧情 爱情 / 落落 / 赵英博 任敏
3337424019,人类灭亡报告书,机器人成佛有点意思但是拍的太水了,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2173863906.jpg,2012-04-11(韩国),https://movie.douban.com/subject/10439245/,6.2,"剧情,科幻",3.0,机器人成佛有点意思但是拍的太水了,,2022-05-01 22:04:51,2012 / 韩国 / 剧情 科幻 / 金知云 任弼星 / 金康宇 金圭丽
3333429377,亲爱的小孩,截止到肖方离婚，太真实太窒息太恐怖,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2871046220.jpg,2022-04-10(中国大陆),https://movie.douban.com/subject/35344026/,7.7,剧情,4.0,截止到肖方离婚，太真实太窒息太恐怖,,2022-04-28 23:09:15,2022 / 中国大陆 / 剧情 / 胡坤 / 秦昊 任素汐
3329660000,灵能百分百 II,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2540111206.jpg,2019-01-07(日本),https://movie.douban.com/subject/27011763/,9.5,"剧情,动画,奇幻",5.0,,,2022-04-25 21:23:36,2019 / 日本 / 剧情 动画 奇幻 / 立川让 大矢雄嗣 藤泽研一 重原克也 三宅将平 莲井隆弘 飞田刚 曾根利幸 竹内浩志 伍柏谕 土上树 / 伊藤节生 樱井孝宏
3301570204,极速车王,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2568792942.jpg,2020-08-07(中国大陆),https://movie.douban.com/subject/6538866/,8.5,"剧情,传记,运动",4.5,,,2022-04-04 15:28:08,2019 / 美国 / 剧情 传记 运动 / 詹姆斯·曼高德 / 马特·达蒙 克里斯蒂安·贝尔
3291459334,月球陨落,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2869422067.jpg,2022-03-25(中国大陆),https://movie.douban.com/subject/26825482/,5.2,"科幻,灾难",2.5,,,2022-03-27 22:24:51,2022 / 美国 中国大陆 英国 / 科幻 灾难 / 罗兰·艾默里奇 / 哈莉·贝瑞 帕特里克·威尔森
3272337873,回魂夜,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2167116851.jpg,1995-07-06,https://movie.douban.com/subject/1299765/,8.1,"喜剧,恐怖,奇幻",4.0,,,2022-03-13 21:59:56,1995 / 中国香港 / 喜剧 恐怖 奇幻 / 刘镇伟 / 周星驰 莫文蔚
3272337218,惊魂记,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1021883305.jpg,1960-06-16(纽约首映),https://movie.douban.com/subject/1293181/,9.0,"悬疑,惊悚,恐怖",4.5,,,2022-03-13 21:59:31,1960 / 美国 / 悬疑 惊悚 恐怖 / 阿尔弗雷德·希区柯克 / 安东尼·博金斯 维拉·迈尔斯
3253381390,花束般的恋爱,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2868462052.jpg,2022-02-22(中国大陆),https://movie.douban.com/subject/34874432/,8.6,"剧情,爱情",4.5,,,2022-02-26 00:05:27,2021 / 日本 / 剧情 爱情 / 土井裕泰 / 菅田将晖 有村架纯
3239811633,黑夜传说,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1671355869.jpg,2003-09-08(多伦多电影节),https://movie.douban.com/subject/1307527/,7.5,"动作,惊悚,奇幻",4.0,,,2022-02-15 13:58:13,2003 / 英国 德国 匈牙利 美国 / 动作 惊悚 奇幻 / 伦·怀斯曼 / 凯特·贝金赛尔 斯科特·斯比德曼
3239133037,一年一度喜剧大赛,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2701105839.jpg,2021-10-15(中国大陆),https://movie.douban.com/subject/35467072/,8.6,真人秀,4.5,,,2022-02-14 23:02:14,2021 / 中国大陆 / 真人秀 / 马东 黄渤
3239130105,鬼灭之刃 游郭篇,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2851359433.jpg,2021-12-05(日本),https://movie.douban.com/subject/34813210/,9.3,动画,4.5,,,2022-02-14 23:00:34,2021 / 日本 / 动画 / 外崎春雄 / 花江夏树 鬼头明里
3239129306,鬼灭之刃 无限列车篇,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2694561204.jpg,2021-10-10(日本),https://movie.douban.com/subject/35620761/,9.3,"动画,奇幻",4.5,,,2022-02-14 23:00:08,2021 / 日本 / 动画 奇幻 / 外崎春雄 / 花江夏树 鬼头明里
3239124015,熊出没·重返地球,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2856825681.jpg,2022-02-01(中国大陆),https://movie.douban.com/subject/35377026/,6.5,"喜剧,动画,儿童",3.5,,,2022-02-14 22:57:04,2022 / 中国大陆 / 喜剧 动画 儿童 / 林汇达 / 张秉君 张伟
3239121417,惊声尖笑4,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1231156425.jpg,2006-04-14(美国),https://movie.douban.com/subject/1428054/,6.7,喜剧,3.5,,,2022-02-14 22:55:35,2006 / 美国 / 喜剧 / 大卫·扎克 / 安娜·法瑞丝 雷吉娜·赫尔
3239119791,惊声尖笑,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1231134565.jpg,2000-07-07,https://movie.douban.com/subject/1299981/,7.1,喜剧,3.5,,,2022-02-14 22:54:36,2000 / 美国 / 喜剧 / 基伦·埃弗瑞·韦恩斯 / 安娜·法瑞丝 乔恩·亚伯拉罕斯
3239036415,奇巧计程车,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2631090442.jpg,2021-04-06(日本),https://movie.douban.com/subject/35332568/,9.5,"剧情,动画,悬疑",5.0,,,2022-02-14 22:08:10,2021 / 日本 / 剧情 动画 悬疑 / 木下麦 新田典生 西田健一 大庭秀昭 / 花江夏树 饭田里穗
3231847129,咒怨(美版),,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2200535582.jpg,2004-10-22,https://movie.douban.com/subject/1308792/,6.3,"悬疑,恐怖",3.0,,,2022-02-10 08:32:07,2004 / 美国 日本 德国 / 悬疑 恐怖 / 清水崇 / 莎拉·米歇尔·盖拉 比尔·普尔曼
3231846932,长津湖,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2681329386.jpg,2021-09-30(中国大陆),https://movie.douban.com/subject/25845392/,7.4,"剧情,历史,战争",3.5,,,2022-02-10 08:31:41,2021 / 中国大陆 中国香港 / 剧情 历史 战争 / 陈凯歌 徐克 林超贤 / 吴京 易烊千玺
3229389860,野马分鬃,青春可以迷茫，但不能荒诞,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2620180555.jpg,2021-11-26(中国大陆),https://movie.douban.com/subject/30425827/,6.3,剧情,3.0,青春可以迷茫，但不能荒诞,,2022-02-08 18:07:14,2020 / 中国大陆 / 剧情 / 魏书钧 / 周游 王瑞琪
3225264950,半泽直树2,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2610225002.jpg,2020-07-19(日本),https://movie.douban.com/subject/25806638/,9.4,剧情,4.5,,,2022-02-06 11:37:39,2020 / 日本 / 剧情 / 福泽克雄 田中健太 松木彩 / 堺雅人 上户彩
3223255784,破坏之王,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2165828468.jpg,1994-02-03(中国香港),https://movie.douban.com/subject/1299745/,7.9,"喜剧,动作",4.0,,,2022-02-05 11:53:25,1994 / 中国香港 / 喜剧 动作 / 李力持 / 周星驰 吴孟达
3223252041,这个杀手不太冷静,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2814949620.jpg,2022-02-01(中国大陆),https://movie.douban.com/subject/35505100/,6.1,喜剧,3.0,,,2022-02-05 11:50:10,2022 / 中国大陆 / 喜剧 / 邢文雄 / 马丽 魏翔
3207975425,穿过寒冬拥抱你,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2801718909.jpg,2021-12-31(中国大陆),https://movie.douban.com/subject/35307456/,5.5,"剧情,爱情",3.0,,,2022-01-26 13:59:35,2021 / 中国大陆 / 剧情 爱情 / 薛晓路 / 黄渤 贾玲
3207974443,爱与死,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2179608694.jpg,1975-06-10,https://movie.douban.com/subject/1293945/,8.5,"喜剧,战争",4.5,,,2022-01-26 13:58:54,1975 / 美国 / 喜剧 战争 / 伍迪·艾伦 / 伍迪·艾伦 黛安·基顿
3202326211,移动迷宫,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2201485029.jpg,2014-10-28(中国大陆),https://movie.douban.com/subject/21349345/,7.1,"动作,科幻,冒险",3.5,,,2022-01-22 15:45:30,2014 / 美国 英国 / 动作 科幻 冒险 / 韦斯·鲍尔 / 迪伦·奥布莱恩 阿梅尔·艾米恩
3175042056,误杀2,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2770857575.jpg,2021-12-17(中国大陆),https://movie.douban.com/subject/35068653/,5.7,"剧情,犯罪",3.0,,,2022-01-02 23:30:08,2021 / 中国大陆 / 剧情 犯罪 / 戴墨 / 肖央 任达华
3175040960,雄狮少年,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2702755317.jpg,2021-12-17(中国大陆),https://movie.douban.com/subject/35144311/,8.3,"剧情,喜剧,动画",4.0,,,2022-01-02 23:29:40,2021 / 中国大陆 / 剧情 喜剧 动画 / 孙海鹏 / 大昕 大雄
3175030482,爱情神话,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2772925591.jpg,2021-12-24(中国大陆),https://movie.douban.com/subject/35376457/,8.1,"剧情,喜剧,爱情",4.0,,,2022-01-02 23:25:13,2021 / 中国大陆 / 剧情 喜剧 爱情 / 邵艺辉 / 徐峥 马伊琍
3144535795,扬名立万,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2881817779.jpg,2021-11-11(中国大陆),https://movie.douban.com/subject/35422807/,7.4,"剧情,喜剧,悬疑",3.5,,,2021-12-11 18:11:16,2021 / 中国大陆 / 剧情 喜剧 悬疑 / 刘循子墨 / 尹正 邓家佳
3086643366,这个勇者明明超强却过分慎重,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2900515118.jpg,2019-10-02(日本),https://movie.douban.com/subject/30372448/,8.2,"动画,奇幻,冒险",4.0,,,2021-10-26 10:50:39,2019 / 日本 / 动画 奇幻 冒险 / 迫井政行 小泽一浩 美甘义人 土屋浩幸 平向智子 上田茂 / 梅原裕一郎 丰崎爱生
3081528605,沙丘,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2687443734.jpg,2021-10-22(美国/中国大陆),https://movie.douban.com/subject/3001114/,7.7,"剧情,科幻,冒险",4.0,,,2021-10-21 22:58:23,2021 / 美国 / 剧情 科幻 冒险 / 丹尼斯·维伦纽瓦 / 提莫西·查拉梅 丽贝卡·弗格森
3015070394,灵媒,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2661923862.jpg,2021-07-14(韩国),https://movie.douban.com/subject/35208823/,6.5,恐怖,3.5,,,2021-10-14 20:51:15,2021 / 泰国 韩国 / 恐怖 / 班庄·比辛达拿刚 / 纳瑞拉·库尔蒙科尔佩特 
3070201225,鱿鱼游戏 第一季,无数个二选一造就了今天,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2677934359.jpg,2021-09-17(韩国),https://movie.douban.com/subject/34812928/,7.7,"悬疑,惊悚",4.0,无数个二选一造就了今天,,2021-10-11 20:28:15,2021 / 韩国 / 悬疑 惊悚 / 黄东赫 / 李政宰 朴海秀
3068496251,普罗米亚,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2652044770.jpg,2021-06-05(中国大陆),https://movie.douban.com/subject/27080656/,7.8,"剧情,动作,科幻",4.0,,,2021-10-10 12:38:07,2019 / 日本 / 剧情 动作 科幻 动画 / 今石洋之 / 松山研一 早乙女太一
3060772596,七天,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1602715549.jpg,2007-11-14(韩国),https://movie.douban.com/subject/2999500/,7.5,"惊悚,犯罪",4.0,,,2021-10-04 19:55:04,2007 / 韩国 / 惊悚 犯罪 / 元新渊 / 金允珍 朴熹洵
3060593552,忌日快乐,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2510057340.jpg,2018-02-02(中国大陆),https://movie.douban.com/subject/27027913/,7.0,"悬疑,惊悚,恐怖",3.5,,,2021-10-04 17:39:12,2017 / 美国 / 悬疑 惊悚 恐怖 / 克里斯托弗·兰登 / 杰西卡·罗德 伊瑟尔·布罗萨德
3060592874,未知电影,,https://qnmob3.doubanio.com/f/frodo/753fa1e93c945e533e52dddab73b2b55a1083083/pics/subject/movie_large.jpg?imageView2/2/q/80/w/600/h/3000/format/jpg,,https://movie.douban.com/subject/25774050/,0,,0.0,,,2021-10-04 17:38:41,
3059527924,死侍2：我爱我家,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2545479945.jpg,2019-01-25(中国大陆),https://movie.douban.com/subject/26588308/,7.3,"喜剧,动作,科幻",3.5,,,2021-10-03 22:29:28,2018 / 美国 / 喜剧 动作 科幻 冒险 / 大卫·雷奇 / 瑞安·雷诺兹 乔什·布洛林
3059292381,死侍,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2309264212.jpg,2016-02-12(美国),https://movie.douban.com/subject/3718279/,7.9,"喜剧,动作,科幻",4.0,,,2021-10-03 20:06:35,2016 / 美国 加拿大 / 喜剧 动作 科幻 冒险 / 蒂姆·米勒 / 瑞安·雷诺兹 莫蕾娜·巴卡琳
3059155394,龙凤店,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p598445761.jpg,2010-08-19(中国大陆),https://movie.douban.com/subject/4735944/,5.1,"喜剧,爱情,古装",2.5,,,2021-10-03 18:16:15,2010 / 中国香港 中国大陆 / 喜剧 爱情 古装 / 钟澍佳 / 徐熙媛 任贤齐
3039599106,昆池岩,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2513360824.jpg,2018-03-28(韩国),https://movie.douban.com/subject/26945085/,6.3,恐怖,3.0,,,2021-09-17 09:17:51,2018 / 韩国 / 恐怖 / 郑范识 / 魏嘏隽 朴智炫
3015069814,致命感应,未删减的才够五星,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2672792129.jpg,2021-09-01(法国),https://movie.douban.com/subject/25909236/,6.7,"悬疑,恐怖",3.5,未删减的才够五星,,2021-09-12 19:11:39,2021 / 美国 中国大陆 / 悬疑 恐怖 / 温子仁 / 安娜贝拉·沃丽丝 麦蒂·哈森
3029951843,神之塔,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2589007083.jpg,2020-04-01(日本),https://movie.douban.com/subject/34982902/,8.1,"科幻,动画,奇幻",4.0,,,2021-09-07 21:05:01,2020 / 日本 / 科幻 动画 奇幻 冒险 / 佐野隆史 村田雅彦 矢野雄一郎 松村树里亚 工藤宽显 土屋康郎 佐藤光 / 市川太一 早见沙织
3029876602,吹响悠风号2,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2370042732.jpg,2016-10-05(日本),https://movie.douban.com/subject/26655961/,9.5,"动画,音乐",5.0,,,2021-09-07 19:41:41,2016 / 日本 / 动画 音乐 / 石原立也 山田尚子 石立太一 藤田春香 北之原孝将 小川太一 河浪荣作 山村卓也 木上益治 / 黑泽朋世 朝井彩加
3001625217,没落要塞,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2602997835.jpg,2020-06-28(中国大陆),https://movie.douban.com/subject/34456099/,7.5,"科幻,动画",4.0,,,2021-08-16 22:23:00,2020 / 日本 / 科幻 动画 / 立川让 / 小西克幸 楠木灯
2999934531,爱情呼叫转移,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1103600864.jpg,2007-02-08(中国大陆),https://movie.douban.com/subject/1927686/,6.4,"喜剧,爱情",3.0,,,2021-08-15 22:37:18,2007 / 中国大陆 / 喜剧 爱情 / 张建亚 / 徐峥 刘仪伟
2999138322,夜·店,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p516451928.jpg,2009-07-24,https://movie.douban.com/subject/3683409/,6.8,喜剧,3.5,,,2021-08-15 15:20:30,2009 / 中国大陆 / 喜剧 / 杨庆 / 徐峥 李小璐
2996631280,万箭穿心,纵然生活百般不顺，也会骂一句，推着往前走———最后的镜头,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1759644668.jpg,2012-11-16(中国大陆),https://movie.douban.com/subject/10537853/,8.6,"剧情,家庭",4.5,纵然生活百般不顺，也会骂一句，推着往前走———最后的镜头,,2021-08-13 23:47:26,2012 / 中国大陆 / 剧情 家庭 / 王竞 / 颜丙燕 陈刚
2996338140,追龙,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2499052494.jpg,2017-09-30(中国大陆),https://movie.douban.com/subject/26425068/,7.2,"动作,犯罪",3.5,,,2021-08-13 21:32:52,2017 / 中国香港 中国大陆 / 动作 犯罪 / 王晶 关智耀 / 甄子丹 刘德华
2996324969,追龙Ⅱ,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2559100280.jpg,2019-06-06(中国大陆),https://movie.douban.com/subject/30175306/,5.4,"剧情,动作,犯罪",2.5,,,2021-08-13 21:24:48,2019 / 中国香港 中国大陆 / 剧情 动作 犯罪 / 王晶 关智耀 / 梁家辉 古天乐
2993088727,食女,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2188068774.jpg,2014-08-23(日本),https://movie.douban.com/subject/24696717/,6.2,恐怖,3.0,,,2021-08-11 21:29:08,2014 / 日本 / 恐怖 / 三池崇史 / 柴崎幸 市川海老藏
2991098903,人类清除计划2：无政府状态,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2205028302.jpg,2014-07-18(美国),https://movie.douban.com/subject/25775571/,6.5,"科幻,惊悚,犯罪",3.5,,,2021-08-10 20:22:18,2014 / 美国 法国 / 科幻 惊悚 犯罪 / 詹姆斯·德莫纳克 / 弗兰克·格里罗 卡门·艾乔戈
2991086357,人类清除计划4,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2525919199.jpg,2018-07-04(美国),https://movie.douban.com/subject/26905717/,5.7,"科幻,惊悚,犯罪",3.0,,,2021-08-10 20:16:01,2018 / 美国 / 科幻 惊悚 犯罪 / 杰拉德·麦克穆雷 / 伊兰·诺尔 莱克斯·斯科特·戴维斯
2989534777,人类清除计划5,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2646890883.jpg,2021-07-02(美国),https://movie.douban.com/subject/33446014/,6.0,"科幻,惊悚,犯罪",3.0,,,2021-08-09 21:52:13,2021 / 美国 / 科幻 惊悚 犯罪 / 埃弗拉多·瓦莱里奥·古特 / 安娜·德拉·雷古拉 特诺切·韦尔塔
2989366575,人类清除计划,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2239278955.jpg,2013-05-02(斯坦利电影节),https://movie.douban.com/subject/10453723/,6.0,"科幻,惊悚,犯罪",3.0,,,2021-08-09 20:03:46,2013 / 美国 法国 / 科幻 惊悚 犯罪 / 詹姆斯·德莫纳克 / 伊桑·霍克 琳娜·海蒂
2983357834,美国丽人,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1309847196.jpg,1999-09-08(洛杉矶首映),https://movie.douban.com/subject/1292062/,8.5,"剧情,爱情,家庭",4.5,,,2021-08-05 22:23:30,1999 / 美国 / 剧情 爱情 家庭 / 萨姆·门德斯 / 凯文·史派西 安妮特·贝宁
2981835300,艾特熊和赛娜鼠,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p1726788921.jpg,2012-05-23(戛纳电影节),https://movie.douban.com/subject/6518638/,9.0,动画,4.5,,,2021-08-04 21:51:42,2012 / 法国 比利时 卢森堡 / 动画 / 斯特凡·奥比尔 文森特·帕塔尔 本杰明·雷内 / 朗贝尔·维尔森 波利娜·布伦纳
2979212710,万能钥匙,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p810384382.jpg,2005-07-29(英国),https://movie.douban.com/subject/1418752/,8.0,"剧情,悬疑,恐怖",4.0,,,2021-08-03 01:36:25,2005 / 美国 德国 / 剧情 悬疑 恐怖 / 伊恩·索夫特雷 / 凯特·哈德森 吉娜·罗兰兹
2972771568,碟中谍,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1660124103.jpg,1996-05-22(美国),https://movie.douban.com/subject/1292484/,8.3,"动作,惊悚,冒险",4.0,,,2021-07-29 23:02:16,1996 / 美国 / 动作 惊悚 冒险 / 布莱恩·德·帕尔玛 / 汤姆·克鲁斯 强·沃特
2969198197,杀手：代号47,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p725839995.jpg,2007-11-21(美国),https://movie.douban.com/subject/1937621/,7.3,"动作,惊悚,犯罪",3.5,,,2021-07-26 23:12:03,2007 / 法国 美国 / 动作 惊悚 犯罪 / 泽维尔·吉恩斯 / 蒂莫西·奥利芬特 多格雷·斯科特
2965585617,王国：北方的阿信,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2669957808.jpg,2021-07-23(韩国),https://movie.douban.com/subject/35151297/,7.0,"剧情,恐怖,古装",3.5,,,2021-07-24 01:56:08,2021 / 韩国 / 剧情 恐怖 古装 / 金成勋 / 全智贤 朴炳垠
2958090673,唐山大地震,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p545837150.jpg,2010-07-22(中国大陆),https://movie.douban.com/subject/3596502/,7.9,"剧情,历史,灾难",4.0,,,2021-07-17 23:50:24,2010 / 中国大陆 中国香港 / 剧情 历史 灾难 / 冯小刚 / 徐帆 张静初
2958089932,金陵十三钗,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1322247572.jpg,2011-12-15(中国大陆),https://movie.douban.com/subject/3649049/,8.3,"剧情,历史,战争",4.0,,,2021-07-17 23:49:57,2011 / 中国大陆 中国香港 / 剧情 历史 战争 / 张艺谋 / 克里斯蒂安·贝尔 倪妮
2949590567,未知电影,,https://qnmob3.doubanio.com/f/frodo/753fa1e93c945e533e52dddab73b2b55a1083083/pics/subject/movie_large.jpg?imageView2/2/q/80/w/600/h/3000/format/jpg,,https://movie.douban.com/subject/1416850/,0,,0.0,,,2021-07-11 22:10:30,
2949587208,生化危机：无尽黑暗,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2621544758.jpg,2021-07-08(美国),https://movie.douban.com/subject/35211362/,5.0,"动作,科幻,动画",2.5,,,2021-07-11 22:08:38,2021 / 日本 美国 / 动作 科幻 动画 恐怖 / 羽住英一郎 / 尼克·阿波斯托莱德斯 斯蒂芬妮·潘尼斯洛
2943163401,未知电影,,https://qnmob3.doubanio.com/f/frodo/753fa1e93c945e533e52dddab73b2b55a1083083/pics/subject/movie_large.jpg?imageView2/2/q/80/w/600/h/3000/format/jpg,,https://movie.douban.com/subject/1302698/,0,,0.0,,,2021-07-07 00:03:59,
2940211642,机动战士高达 闪光的哈萨维,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2654612159.jpg,2021-06-11(日本),https://movie.douban.com/subject/30201133/,8.4,"剧情,科幻,动画",4.0,,,2021-07-04 19:36:51,2021 / 日本 / 剧情 科幻 动画 战争 / 村濑修功 / 小野贤章 上田丽奈
2917172903,生化危机：诅咒,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1713599926.jpg,2012-09-25(美国),https://movie.douban.com/subject/5346468/,7.7,"动作,科幻,动画",4.0,,,2021-06-16 21:47:41,2012 / 日本 / 动作 科幻 动画 惊悚 恐怖 / 神谷诚 / 马修·默瑟 戴夫·维滕博格
2904798164,活着,民族的苦难，吾辈应当负重前行z,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2597919477.jpg,1994-06-30(中国香港),https://movie.douban.com/subject/1292365/,9.3,"剧情,家庭,历史",4.5,民族的苦难，吾辈应当负重前行z,,2021-06-06 18:35:14,1994 / 中国大陆 中国香港 / 剧情 家庭 历史 / 张艺谋 / 葛优 巩俐
2888713058,活死人军团,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2643872011.jpg,2021-05-14(美国),https://movie.douban.com/subject/3099221/,5.2,"动作,科幻,恐怖",2.5,,,2021-05-23 23:38:20,2021 / 美国 / 动作 科幻 恐怖 / 扎克·施奈德 / 戴夫·巴蒂斯塔 艾拉·珀内尔
2888424602,爱，死亡和机器人 第二季,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2641221021.jpg,2021-05-14(美国),https://movie.douban.com/subject/34418203/,6.9,"喜剧,科幻,动画",3.5,,,2021-05-23 20:45:36,2021 / 美国 / 喜剧 科幻 动画 恐怖 短片 奇幻 / 蒂姆·米勒 肉食部门 罗伯特·瓦利 吕寅荣 里昂·贝雷尔 多米尼克·博伊丁 雷米·科季拉 马克西姆·卢埃尔 西蒙·奥托 艾略特·迪尔 亚历克斯·比蒂 / 诺兰·诺斯 艾米丽·奥布莱恩
2888386620,#活着,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2604626010.jpg,2020-06-24(韩国),https://movie.douban.com/subject/34462775/,5.7,"动作,惊悚,灾难",3.0,,,2021-05-23 20:17:03,2020 / 韩国 / 动作 惊悚 灾难 / 赵一亨 / 刘亚仁 朴信惠
